paths,labels
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_BkzPr2_1654867724286.jpg,"{'filename': 'scraped_BkzPr2_1654867724286.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [553, 714, 711, 553], 'all_points_y': [404, 404, 505, 505]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [596, 697, 694, 594], 'all_points_y': [472, 472, 497, 497]}, 'region_attributes': {'identity': 'odometer', 'reading': '103505'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_BwhRiM_1654867905243.jpg,"{'filename': 'scraped_BwhRiM_1654867905243.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [618, 752, 752, 617], 'all_points_y': [302, 303, 503, 503]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [708, 646, 645, 708], 'all_points_y': [431, 429, 456, 457]}, 'region_attributes': {'identity': 'odometer', 'reading': '12084'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_ZlxsJi_1654867917318.jpg,"{'filename': 'scraped_ZlxsJi_1654867917318.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [621, 902, 903, 620], 'all_points_y': [376, 379, 436, 432]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [779, 875, 875, 779], 'all_points_y': [390, 390, 426, 424]}, 'region_attributes': {'identity': 'odometer', 'reading': '29962'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_R8yrTM_1654867872576.jpg,"{'filename': 'scraped_R8yrTM_1654867872576.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [744, 1058, 1068, 747], 'all_points_y': [276, 274, 521, 529]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [887, 999, 998, 887], 'all_points_y': [409, 404, 442, 446]}, 'region_attributes': {'identity': 'odometer', 'reading': '39191'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_iaowpw_1654867774315.jpg,"{'filename': 'scraped_iaowpw_1654867774315.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [748, 850, 850, 749], 'all_points_y': [334, 332, 460, 462]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [774, 824, 823, 774], 'all_points_y': [403, 403, 423, 422]}, 'region_attributes': {'identity': 'odometer', 'reading': '83159'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_HnzaeD_1654867806353.jpg,"{'filename': 'scraped_HnzaeD_1654867806353.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [559, 728, 727, 559], 'all_points_y': [449, 449, 480, 478]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [651, 709, 709, 651], 'all_points_y': [452, 451, 471, 471]}, 'region_attributes': {'identity': 'odometer', 'reading': '42995'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_tt8Tcx_1654867710154.jpg,"{'filename': 'scraped_tt8Tcx_1654867710154.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [551, 738, 740, 548], 'all_points_y': [257, 258, 374, 372]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [605, 683, 682, 605], 'all_points_y': [295, 296, 322, 320]}, 'region_attributes': {'identity': 'odometer', 'reading': '114453'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_EP2bsx_1654867844454.jpg,"{'filename': 'scraped_EP2bsx_1654867844454.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [785, 941, 939, 786], 'all_points_y': [447, 450, 495, 496]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [819, 902, 902, 816], 'all_points_y': [466, 466, 493, 490]}, 'region_attributes': {'identity': 'odometer', 'reading': '85465'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_pufmST_1654867767292.jpg,"{'filename': 'scraped_pufmST_1654867767292.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [584, 798, 795, 582], 'all_points_y': [279, 283, 439, 438]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [657, 734, 733, 657], 'all_points_y': [362, 363, 391, 389]}, 'region_attributes': {'identity': 'odometer', 'reading': '42704'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_YpJctX_1654867820435.jpg,"{'filename': 'scraped_YpJctX_1654867820435.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [569, 742, 739, 565], 'all_points_y': [312, 317, 538, 536]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [612, 675, 675, 612], 'all_points_y': [469, 470, 497, 496]}, 'region_attributes': {'identity': 'odometer', 'reading': '13832'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_Ns6OAB_1654867857747.jpg,"{'filename': 'scraped_Ns6OAB_1654867857747.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [972, 1159, 1157, 972], 'all_points_y': [279, 277, 399, 401]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [998, 1079, 1078, 998], 'all_points_y': [350, 349, 376, 378]}, 'region_attributes': {'identity': 'odometer', 'reading': '20089'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_EN7prV_1654867978718.jpg,"{'filename': 'scraped_EN7prV_1654867978718.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [575, 797, 798, 576], 'all_points_y': [241, 241, 405, 406]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [653, 737, 738, 653], 'all_points_y': [325, 324, 358, 360]}, 'region_attributes': {'identity': 'odometer', 'reading': '86872'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_kZrb7c_1654867746258.jpg,"{'filename': 'scraped_kZrb7c_1654867746258.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [630, 733, 730, 632], 'all_points_y': [301, 300, 437, 436]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [659, 705, 703, 658], 'all_points_y': [373, 374, 392, 391]}, 'region_attributes': {'identity': 'odometer', 'reading': '15851'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_5WNXFU_1654867981478.jpg,"{'filename': 'scraped_5WNXFU_1654867981478.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [879, 1036, 1038, 880], 'all_points_y': [500, 497, 546, 549]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [932, 1012, 1012, 931], 'all_points_y': [517, 513, 537, 539]}, 'region_attributes': {'identity': 'odometer', 'reading': '66395'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_AsutId_1654867789760.jpg,"{'filename': 'scraped_AsutId_1654867789760.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [773, 941, 941, 774], 'all_points_y': [411, 411, 585, 585]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [838, 896, 896, 838], 'all_points_y': [474, 477, 500, 498]}, 'region_attributes': {'identity': 'odometer', 'reading': '139920'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_xP3Pnk_1654867903678.jpg,"{'filename': 'scraped_xP3Pnk_1654867903678.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [635, 819, 816, 634], 'all_points_y': [439, 441, 507, 504]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [719, 778, 777, 718], 'all_points_y': [452, 452, 476, 477]}, 'region_attributes': {'identity': 'odometer', 'reading': '19747'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_va8WqR_1654867742156.jpg,"{'filename': 'scraped_va8WqR_1654867742156.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [691, 868, 867, 690], 'all_points_y': [365, 369, 451, 445]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [743, 841, 839, 739], 'all_points_y': [409, 413, 442, 439]}, 'region_attributes': {'identity': 'odometer', 'reading': '37579'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_0gJCey_1654867740939.jpg,"{'filename': 'scraped_0gJCey_1654867740939.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [610, 801, 801, 612], 'all_points_y': [308, 306, 548, 550]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [696, 774, 774, 696], 'all_points_y': [502, 501, 528, 528]}, 'region_attributes': {'identity': 'odometer', 'reading': '54602'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_PZnf6S_1654867918910.jpg,"{'filename': 'scraped_PZnf6S_1654867918910.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [584, 704, 704, 585], 'all_points_y': [394, 394, 567, 568]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [605, 667, 667, 605], 'all_points_y': [504, 504, 534, 535]}, 'region_attributes': {'identity': 'odometer', 'reading': '22745'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_QvSRLf_1654867956303.jpg,"{'filename': 'scraped_QvSRLf_1654867956303.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [641, 821, 824, 644], 'all_points_y': [439, 438, 526, 528]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [684, 809, 810, 681], 'all_points_y': [453, 447, 490, 496]}, 'region_attributes': {'identity': 'odometer', 'reading': '36147'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_yLuA9s_1654867898571.jpg,"{'filename': 'scraped_yLuA9s_1654867898571.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [524, 753, 752, 524], 'all_points_y': [506, 507, 581, 579]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [629, 707, 707, 629], 'all_points_y': [544, 544, 573, 573]}, 'region_attributes': {'identity': 'odometer', 'reading': '21473'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_VSs34k_1654867795278.jpg,"{'filename': 'scraped_VSs34k_1654867795278.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [791, 898, 899, 793], 'all_points_y': [354, 355, 503, 505]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [811, 871, 870, 812], 'all_points_y': [437, 436, 459, 460]}, 'region_attributes': {'identity': 'odometer', 'reading': '53186'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_eXyY0i_1654867768645.jpg,"{'filename': 'scraped_eXyY0i_1654867768645.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [596, 726, 725, 596], 'all_points_y': [469, 468, 526, 527]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [618, 690, 690, 618], 'all_points_y': [500, 498, 519, 522]}, 'region_attributes': {'identity': 'odometer', 'reading': '062441'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_SUy5Z2_1654867775665.jpg,"{'filename': 'scraped_SUy5Z2_1654867775665.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [839, 1003, 1003, 836], 'all_points_y': [339, 344, 443, 440]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [859, 933, 933, 859], 'all_points_y': [404, 407, 434, 432]}, 'region_attributes': {'identity': 'odometer', 'reading': '25238'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_L5UJSj_1654867834362.jpg,"{'filename': 'scraped_L5UJSj_1654867834362.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [632, 798, 802, 633], 'all_points_y': [268, 265, 472, 475]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [667, 734, 734, 665], 'all_points_y': [411, 411, 439, 439]}, 'region_attributes': {'identity': 'odometer', 'reading': '22752'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_yaAd4g_1654867722931.jpg,"{'filename': 'scraped_yaAd4g_1654867722931.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [514, 750, 746, 513], 'all_points_y': [340, 343, 521, 521]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [641, 692, 692, 642], 'all_points_y': [437, 437, 466, 466]}, 'region_attributes': {'identity': 'odometer', 'reading': '1527'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_Px05Ki_1654867851214.jpg,"{'filename': 'scraped_Px05Ki_1654867851214.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [567, 764, 764, 563], 'all_points_y': [216, 219, 480, 478]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [573, 626, 626, 573], 'all_points_y': [438, 439, 462, 463]}, 'region_attributes': {'identity': 'odometer', 'reading': '4372'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_3uZCcj_1654867837137.jpg,"{'filename': 'scraped_3uZCcj_1654867837137.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [764, 921, 920, 764], 'all_points_y': [373, 372, 448, 447]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [776, 878, 878, 773], 'all_points_y': [408, 409, 375, 376]}, 'region_attributes': {'identity': 'odometer', 'reading': '063435'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_v0X6ym_1654867863161.jpg,"{'filename': 'scraped_v0X6ym_1654867863161.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [608, 779, 778, 607], 'all_points_y': [271, 273, 394, 391]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [617, 688, 687, 616], 'all_points_y': [365, 366, 387, 386]}, 'region_attributes': {'identity': 'odometer', 'reading': '35083.0'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_AtYYBH_1654867831637.jpg,"{'filename': 'scraped_AtYYBH_1654867831637.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [612, 724, 723, 611], 'all_points_y': [168, 167, 326, 326]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [636, 699, 698, 634], 'all_points_y': [278, 278, 299, 300]}, 'region_attributes': {'identity': 'odometer', 'reading': '143542'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_ADpVMQ_1654867944996.jpg,"{'filename': 'scraped_ADpVMQ_1654867944996.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [399, 489, 488, 400], 'all_points_y': [188, 189, 305, 304]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [435, 474, 475, 435], 'all_points_y': [280, 281, 296, 295]}, 'region_attributes': {'identity': 'odometer', 'reading': '50590'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_jWA3d0_1654867793900.jpg,"{'filename': 'scraped_jWA3d0_1654867793900.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [599, 754, 754, 597], 'all_points_y': [281, 282, 484, 482]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [664, 735, 734, 664], 'all_points_y': [449, 450, 476, 476]}, 'region_attributes': {'identity': 'odometer', 'reading': '65790'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_4vGaum_1654867869841.jpg,"{'filename': 'scraped_4vGaum_1654867869841.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [655, 768, 768, 658], 'all_points_y': [289, 289, 519, 519]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [681, 757, 757, 681], 'all_points_y': [303, 303, 325, 325]}, 'region_attributes': {'identity': 'odometer', 'reading': '026245'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_Ogkud2_1654867812120.jpg,"{'filename': 'scraped_Ogkud2_1654867812120.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [948, 1142, 1147, 952], 'all_points_y': [320, 321, 508, 508]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [1011, 1092, 1092, 1010], 'all_points_y': [376, 376, 408, 409]}, 'region_attributes': {'identity': 'odometer', 'reading': '046847'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_xXafei_1654867943648.jpg,"{'filename': 'scraped_xXafei_1654867943648.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [480, 734, 734, 483], 'all_points_y': [544, 544, 642, 643]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [534, 624, 623, 534], 'all_points_y': [606, 606, 636, 636]}, 'region_attributes': {'identity': 'odometer', 'reading': '68391'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_MQdfDY_1654867950331.jpg,"{'filename': 'scraped_MQdfDY_1654867950331.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [927, 1121, 1122, 929], 'all_points_y': [314, 315, 433, 432]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [950, 1032, 1031, 948], 'all_points_y': [379, 379, 418, 417]}, 'region_attributes': {'identity': 'odometer', 'reading': '44362'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_tefrih_1654867941073.jpg,"{'filename': 'scraped_tefrih_1654867941073.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [578, 752, 750, 576], 'all_points_y': [424, 424, 495, 496]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [636, 729, 729, 636], 'all_points_y': [462, 460, 489, 489]}, 'region_attributes': {'identity': 'odometer', 'reading': '44074'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_hy1CJd_1654867853978.jpg,"{'filename': 'scraped_hy1CJd_1654867853978.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [710, 856, 856, 710], 'all_points_y': [327, 327, 411, 413]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [731, 799, 799, 731], 'all_points_y': [381, 381, 404, 405]}, 'region_attributes': {'identity': 'odometer', 'reading': '67958'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_a38HFb_1654867755751.jpg,"{'filename': 'scraped_a38HFb_1654867755751.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [642, 877, 882, 642], 'all_points_y': [191, 190, 332, 335]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [712, 809, 809, 711], 'all_points_y': [233, 233, 266, 268]}, 'region_attributes': {'identity': 'odometer', 'reading': '119608'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_GEpA1R_1654867867088.jpg,"{'filename': 'scraped_GEpA1R_1654867867088.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [618, 708, 705, 618], 'all_points_y': [450, 448, 478, 480]}, 'region_attributes': {'identity': 'odometer', 'reading': '8462'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [436, 438, 877, 878], 'all_points_y': [438, 490, 490, 444]}, 'region_attributes': {'identity': 'LCD'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_nDu7Mz_1654867935842.jpg,"{'filename': 'scraped_nDu7Mz_1654867935842.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [577, 712, 713, 578], 'all_points_y': [367, 367, 505, 504]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [642, 689, 690, 642], 'all_points_y': [484, 484, 501, 502]}, 'region_attributes': {'identity': 'odometer', 'reading': '99166'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_jf41Nz_1654867960459.jpg,"{'filename': 'scraped_jf41Nz_1654867960459.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [543, 711, 711, 540], 'all_points_y': [234, 234, 516, 516]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [640, 691, 692, 640], 'all_points_y': [480, 480, 499, 499]}, 'region_attributes': {'identity': 'odometer', 'reading': '11495'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_gjGqfK_1654867739554.jpg,"{'filename': 'scraped_gjGqfK_1654867739554.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [583, 766, 768, 584], 'all_points_y': [265, 265, 569, 567]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [686, 735, 736, 688], 'all_points_y': [530, 529, 545, 547]}, 'region_attributes': {'identity': 'odometer', 'reading': '48439'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_IKvK8g_1654867754391.jpg,"{'filename': 'scraped_IKvK8g_1654867754391.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [461, 656, 655, 462], 'all_points_y': [447, 445, 528, 529]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [516, 592, 591, 514], 'all_points_y': [485, 484, 513, 515]}, 'region_attributes': {'identity': 'odometer', 'reading': '75897'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_57UqP8_1654867850047.jpg,"{'filename': 'scraped_57UqP8_1654867850047.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [546, 701, 701, 545], 'all_points_y': [424, 424, 463, 463]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [602, 695, 696, 602], 'all_points_y': [432, 430, 459, 460]}, 'region_attributes': {'identity': 'odometer', 'reading': '135693'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_Ol7nDK_1654867798120.jpg,"{'filename': 'scraped_Ol7nDK_1654867798120.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [543, 698, 700, 544], 'all_points_y': [236, 235, 437, 440]}, 'region_attributes': {'identity': 'LCD', 'reading': ''}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [612, 673, 674, 613], 'all_points_y': [398, 398, 422, 422]}, 'region_attributes': {'identity': 'odometer', 'reading': '80441'}}], 'file_attributes': {}}"
/home/chanukya/Downloads/ClearCut/train/62a4ff862be4ea4a151632ab/scraped_Nk4v7r_1654867984042.jpg,"{'filename': 'scraped_Nk4v7r_1654867984042.jpg', 'size': 0, 'regions': [{'shape_attributes': {'name': 'polygon', 'all_points_x': [572, 789, 785, 572], 'all_points_y': [306, 310, 529, 528]}, 'region_attributes': {'identity': 'LCD'}}, {'shape_attributes': {'name': 'polygon', 'all_points_x': [651, 708, 707, 650], 'all_points_y': [360, 361, 379, 379]}, 'region_attributes': {'identity': 'odometer', 'reading': '31252'}}], 'file_attributes': {}}"
